match_date,league,home_team,away_team,home_result_momentum,home_score_momentum,home_elo_momentum,home_scoring_trend,home_concession_trend,home_streak,away_result_momentum,away_score_momentum,away_elo_momentum,away_scoring_trend,away_concession_trend,away_streak,momentum_diff,actual_result
2021-03-20,LaLiga,Ath Bilbao,Eibar,0.350682,0.489591,0.199751,-0.154762,0.071429,0.5,0.070784,0.377863,-0.301768,-0.011905,-0.071429,0.3,0.182191,0.5
2021-03-20,Bundesliga,Bayern Munich,Stuttgart,0.868841,0.691881,0.136009,0.035714,-0.166667,0.8,0.789035,0.65857,0.301883,0.130952,0.261905,0.6,-0.062761,1.0
2021-03-20,Bundesliga,Ein Frankfurt,Union Berlin,0.381217,0.504997,-0.03081,-0.52381,-0.047619,0.5,0.684941,0.552741,0.157287,0.071429,0.142857,0.6,-0.237547,1.0
2021-03-20,Bundesliga,FC Koln,Dortmund,0.086745,0.37356,-0.246329,-0.071429,-0.047619,0.4,0.70229,0.619015,0.173113,0.035714,0.25,0.6,-0.314201,0.5
2021-03-20,Bundesliga,Werder Bremen,Wolfsburg,0.405968,0.452186,0.021211,-0.130952,-0.107143,0.4,0.70229,0.750173,0.081799,0.25,-0.119048,0.6,-0.203991,0.0
2021-03-20,LaLiga,Valladolid,Sevilla,0.475596,0.516655,0.055976,-0.083333,0.285714,0.5,0.750173,0.58966,0.025086,-0.142857,-0.095238,0.7,-0.012703,0.5
2021-03-20,Bundesliga,Schalke 04,M'gladbach,0.105482,0.183206,-0.224092,-0.02381,-0.142857,0.4,0.018737,0.362248,-0.452677,-0.261905,-0.142857,0.1,0.112397,0.0
2021-03-20,LaLiga,Huesca,Osasuna,0.145732,0.347606,-0.09117,0.119048,-0.488095,0.3,0.356928,0.450451,0.049119,-0.297619,0.035714,0.5,-0.126912,0.5
2021-03-20,Ligue1,Metz,Rennes,0.394402,0.493338,-0.044051,-0.142857,0.011905,0.5,0.433727,0.486745,-0.446359,0.0,0.059524,0.6,0.013183,0.0
2021-03-20,Ligue1,Nice,Marseille,0.560953,0.526648,0.037696,-0.035714,0.071429,0.5,0.743928,0.581541,0.113028,0.202381,0.083333,0.7,-0.1272,1.0
2021-03-20,EPL,Brighton,Newcastle,0.452464,0.492366,-0.212807,0.059524,-0.22619,0.6,0.283368,0.470021,-0.123805,-0.202381,0.059524,0.5,0.029772,1.0
2021-03-20,SerieA,Spezia,Cagliari,0.117974,0.349549,-0.284332,-0.02381,-0.261905,0.4,0.336572,0.441985,0.078487,0.178571,-0.178571,0.4,-0.159928,1.0
2021-03-20,SerieA,Crotone,Bologna,0.260236,0.410618,-0.233521,0.404762,0.02381,0.4,0.546149,0.537821,0.074743,0.02381,-0.083333,0.6,-0.072214,0.0
2021-03-20,LaLiga,Celta,Real Madrid,0.51307,0.518529,-0.03367,0.083333,-0.071429,0.5,0.722415,0.563983,0.120404,-0.02381,0.047619,0.6,-0.086796,0.0
2021-03-21,Ligue1,Strasbourg,Lens,0.399722,0.488272,0.062286,-0.047619,0.202381,0.4,0.569281,0.535392,0.149608,0.142857,-0.154762,0.5,-0.039556,0.0
2021-03-21,LaLiga,Valencia,Granada,0.353921,0.443303,0.005389,-0.035714,0.059524,0.4,0.589868,0.517974,0.012584,0.071429,0.154762,0.6,-0.120032,1.0
2021-03-21,Ligue1,Dijon,Reims,0.0,0.27814,-0.324636,0.083333,-0.285714,0.0,0.506824,0.526024,0.124714,0.119048,-0.107143,0.5,-0.319724,0.0
2021-03-21,Ligue1,Montpellier,Bordeaux,0.433264,0.51499,0.072399,-0.142857,0.154762,0.5,0.452464,0.526371,-0.205968,0.166667,0.178571,0.6,-0.030924,1.0
2021-03-21,Ligue1,Lyon,Paris SG,0.550544,0.529771,0.117767,-0.130952,-0.035714,0.5,0.472588,0.531992,-0.14911,-0.154762,0.071429,0.4,0.05988,0.0
2021-03-21,Ligue1,Lille,Nimes,0.569281,0.580153,0.11774,-0.130952,-0.047619,0.5,0.346519,0.494587,0.14802,-0.083333,0.25,0.5,-0.011198,0.0
2021-03-21,Ligue1,Nantes,Lorient,0.573213,0.528591,0.065934,0.095238,0.059524,0.6,0.387462,0.489382,-0.062662,-0.011905,0.011905,0.5,0.101386,0.5
2021-03-21,LaLiga,Getafe,Elche,0.300717,0.505829,-0.01232,0.166667,0.130952,0.5,0.156142,0.376613,-0.027119,-0.119048,0.035714,0.3,0.144924,0.5
2021-03-21,LaLiga,Sociedad,Barcelona,0.462179,0.525746,0.060482,-0.238095,0.142857,0.4,0.962526,0.741499,0.286628,0.02381,0.166667,0.9,-0.287993,0.0
2021-03-21,Ligue1,Brest,Angers,0.278973,0.424705,-0.159497,-0.071429,0.071429,0.4,0.343511,0.471409,0.01521,-0.130952,0.071429,0.4,-0.037737,0.5
2021-03-21,LaLiga,Ath Madrid,Alaves,0.550544,0.533518,-0.062485,-0.142857,0.190476,0.5,0.144576,0.398404,-0.263943,0.071429,0.047619,0.5,0.111852,1.0
2021-03-21,LaLiga,Villarreal,Cadiz,0.464955,0.523872,-0.10272,0.178571,-0.130952,0.6,0.43604,0.487925,0.038396,0.0,0.547619,0.5,-0.079376,1.0
2021-03-21,Bundesliga,Hoffenheim,Mainz,0.424705,0.476752,0.170359,-0.166667,0.107143,0.4,0.632894,0.537127,0.145066,-0.202381,0.261905,0.6,-0.09372,0.0
2021-03-21,SerieA,Verona,Atalanta,0.206107,0.451423,-0.062765,0.107143,0.047619,0.3,0.739764,0.653158,0.240079,0.107143,0.27381,0.6,-0.260738,0.0
2021-03-21,SerieA,Juventus,Benevento,0.937543,0.702498,0.167456,0.22619,-0.119048,0.8,0.105482,0.304303,-0.318596,0.047619,-0.095238,0.4,0.378512,0.0
2021-03-21,SerieA,Sampdoria,Torino,0.138793,0.388897,-0.29828,0.107143,-0.154762,0.4,0.546149,0.495489,0.022921,0.059524,-0.095238,0.6,-0.174509,1.0
2021-03-21,SerieA,Udinese,Lazio,0.569281,0.561416,0.22991,0.02381,0.011905,0.5,0.527412,0.458223,-0.100996,-0.071429,-0.238095,0.6,0.120201,0.0
2021-03-21,SerieA,Roma,Napoli,0.435115,0.445524,-0.139279,-0.214286,-0.02381,0.4,0.839695,0.602915,0.190203,0.107143,-0.0,0.7,-0.256115,0.0
2021-03-21,EPL,Aston Villa,Tottenham,0.325006,0.488133,-0.153688,-0.059524,0.154762,0.5,0.510062,0.582165,0.121293,0.27381,-0.011905,0.4,-0.103456,0.0
2021-03-21,SerieA,Fiorentina,Milan,0.576683,0.621999,0.056322,0.392857,-0.071429,0.6,0.405968,0.50118,-0.06485,-0.22619,0.059524,0.4,0.183467,0.0
2021-03-21,Bundesliga,Hertha,Leverkusen,0.278973,0.379944,-0.11964,-0.035714,0.22619,0.4,0.310201,0.467037,-0.176669,-0.011905,-0.011905,0.4,0.025499,1.0
2021-03-21,Bundesliga,Freiburg,Augsburg,0.174879,0.384802,-0.228152,-0.166667,-0.011905,0.3,0.621096,0.570715,0.146253,0.119048,0.142857,0.6,-0.291169,1.0
2021-03-21,EPL,West Ham,Arsenal,0.410132,0.519292,0.014219,-0.119048,0.142857,0.4,0.732824,0.576475,0.172892,0.22619,-0.011905,0.6,-0.154837,0.5
2021-04-02,LaLiga,Levante,Huesca,0.347675,0.434906,-0.110473,-0.154762,0.047619,0.4,0.232015,0.411936,-0.146839,-0.166667,-0.130952,0.5,0.044245,0.0
2021-04-03,Ligue1,Lens,Lyon,0.764053,0.564608,0.194479,0.190476,-0.083333,0.6,0.330326,0.43449,-0.095678,-0.059524,-0.309524,0.4,0.255032,0.5
2021-04-03,Ligue1,Paris SG,Lille,0.683553,0.602568,0.056316,0.035714,-0.22619,0.6,0.330326,0.504719,-0.098757,-0.25,-0.166667,0.4,0.172057,0.0
2021-04-03,Ligue1,Monaco,Metz,0.670368,0.687856,-0.014832,-0.142857,0.297619,0.6,0.236641,0.41263,-0.262188,0.083333,-0.190476,0.4,0.236369,1.0
2021-04-03,Bundesliga,Wolfsburg,FC Koln,0.843858,0.693477,0.020436,0.119048,-0.154762,0.7,0.196623,0.430881,-0.125413,-0.095238,-0.154762,0.5,0.244994,1.0
2021-04-03,Bundesliga,RB Leipzig,Bayern Munich,0.826509,0.616447,0.168474,-0.083333,-0.047619,0.6,0.943789,0.788619,0.250041,0.202381,0.071429,0.9,-0.179297,0.0
2021-04-03,SerieA,Cagliari,Verona,0.201943,0.425191,-0.026454,0.202381,-0.238095,0.3,0.112422,0.384108,-0.181909,-0.047619,-0.107143,0.2,0.084184,0.0
2021-04-03,SerieA,Lazio,Spezia,0.750173,0.525052,0.063833,-0.059524,-0.059524,0.7,0.504511,0.46322,0.006992,-0.047619,-0.119048,0.6,0.085326,1.0
2021-04-03,SerieA,Torino,Juventus,0.316447,0.453921,-0.06195,-0.035714,-0.059524,0.4,0.528799,0.568008,-0.001418,0.035714,-0.107143,0.4,-0.068463,0.5
2021-04-03,SerieA,Genoa,Fiorentina,0.5517,0.510895,0.020702,0.0,-0.0,0.6,0.312283,0.519709,-0.055338,0.357143,-0.142857,0.4,0.048726,0.5
2021-04-03,SerieA,Milan,Sampdoria,0.677307,0.554198,0.035345,-0.02381,-0.0,0.6,0.517002,0.480083,-0.034366,0.02381,-0.059524,0.6,0.052673,0.5
2021-04-03,SerieA,Atalanta,Udinese,0.843858,0.671895,0.141267,-0.071429,0.214286,0.7,0.330326,0.493477,0.012585,-0.107143,0.095238,0.4,0.212566,1.0
2021-04-03,SerieA,Benevento,Parma,0.485774,0.425954,0.03588,0.035714,-0.142857,0.6,0.33102,0.499306,0.034065,0.166667,0.166667,0.4,-0.02621,0.5
2021-04-03,SerieA,Bologna,Inter,0.750173,0.566065,0.009482,0.095238,-0.25,0.7,1.0,0.629979,0.185508,-0.261905,-0.083333,1.0,-0.099882,0.0
2021-04-03,LaLiga,Osasuna,Getafe,0.325006,0.466898,-0.098643,-0.142857,0.095238,0.5,0.325006,0.50687,-0.078894,0.154762,0.261905,0.5,-0.087334,0.5
2021-04-03,SerieA,Sassuolo,Roma,0.310201,0.451423,-0.128232,0.154762,-0.22619,0.4,0.249827,0.380569,-0.138291,-0.130952,-0.107143,0.3,0.067992,0.5
2021-04-03,Bundesliga,Augsburg,Hoffenheim,0.372658,0.459056,-0.069217,0.095238,0.154762,0.4,0.243581,0.442679,-0.106352,-0.095238,0.25,0.3,0.062971,1.0
2021-04-03,SerieA,Napoli,Crotone,0.937543,0.655239,0.341528,0.130952,0.238095,0.8,0.156142,0.413116,-0.054489,0.380952,0.02381,0.3,0.313971,1.0
2021-04-03,LaLiga,Real Madrid,Eibar,0.833449,0.61839,0.141884,0.047619,-0.107143,0.7,0.175804,0.426718,-0.167943,0.059524,0.02381,0.5,0.202715,1.0
2021-04-03,LaLiga,Granada,Villarreal,0.353921,0.470784,0.026393,0.02381,-0.02381,0.4,0.7127,0.561069,0.069665,0.130952,0.047619,0.7,-0.161818,0.0
2021-04-03,Bundesliga,M'gladbach,Freiburg,0.433727,0.547467,-0.133434,0.178571,-0.02381,0.6,0.527412,0.517627,-0.145878,0.071429,0.142857,0.6,-0.018488,1.0
2021-04-03,Bundesliga,Dortmund,Ein Frankfurt,0.554707,0.571409,-0.017268,-0.035714,-0.035714,0.5,0.62873,0.626371,0.086109,0.0,-0.130952,0.6,-0.045473,0.0
2021-04-03,Bundesliga,Leverkusen,Schalke 04,0.174879,0.350104,-0.184709,-0.27381,-0.107143,0.3,0.052047,0.179806,-0.149849,-0.071429,-0.297619,0.3,0.041061,1.0
2021-04-03,EPL,Arsenal,Liverpool,0.550544,0.539139,0.111249,0.214286,-0.047619,0.5,0.527412,0.50923,-0.141588,0.011905,0.357143,0.6,0.000583,0.0
2021-04-03,Bundesliga,Mainz,Bielefeld,0.802221,0.565649,0.245163,0.071429,0.154762,0.7,0.291464,0.434559,-0.09356,-0.142857,0.357143,0.4,0.215412,0.5
2021-04-03,EPL,Chelsea,West Brom,0.610918,0.567661,0.198447,-0.130952,0.071429,0.5,0.199167,0.450382,-0.148746,-0.107143,0.202381,0.4,0.13691,0.0
2021-04-03,EPL,Leeds,Sheffield United,0.576683,0.519639,-0.072256,-0.154762,0.107143,0.6,0.156142,0.222346,-0.166757,-0.190476,-0.238095,0.3,0.248881,1.0
2021-04-03,EPL,Leicester,Man City,0.802221,0.729771,0.143441,0.285714,-0.083333,0.7,0.843858,0.710687,0.031766,0.107143,-0.130952,0.7,0.052552,0.0
2021-04-04,LaLiga,Sevilla,Ath Madrid,0.560953,0.547051,-0.010287,-0.130952,-0.083333,0.5,0.764053,0.570229,0.045825,-0.083333,0.166667,0.6,-0.113335,1.0
2021-04-04,EPL,Aston Villa,Fulham,0.195003,0.409507,-0.154305,-0.071429,-0.166667,0.4,0.174879,0.384802,-0.050389,-0.142857,-0.297619,0.3,0.040549,1.0
2021-04-04,LaLiga,Cadiz,Valencia,0.261624,0.462873,0.027866,-0.059524,0.488095,0.4,0.646079,0.5161,0.112955,0.071429,-0.083333,0.6,-0.047049,1.0
2021-04-04,EPL,Southampton,Burnley,0.156142,0.383553,-0.060783,0.011905,-0.035714,0.3,0.591256,0.505899,0.138397,-0.035714,-0.107143,0.6,-0.156265,1.0
2021-04-04,Bundesliga,Union Berlin,Hertha,0.399722,0.401527,-0.036207,0.202381,-0.345238,0.4,0.589868,0.558085,0.175848,0.202381,0.202381,0.6,-0.21773,0.5
2021-04-04,Bundesliga,Stuttgart,Werder Bremen,0.462179,0.421652,0.041527,-0.119048,-0.047619,0.4,0.243581,0.44143,-0.066853,0.119048,-0.119048,0.3,0.040089,1.0
2021-04-04,LaLiga,Alaves,Celta,0.086745,0.40916,-0.221369,0.035714,-0.035714,0.4,0.274115,0.417627,-0.000104,0.011905,-0.190476,0.4,-0.039755,0.0
2021-04-04,EPL,Man United,Brighton,0.833449,0.606662,0.239447,-0.797619,0.22619,0.7,0.693963,0.625538,0.130092,0.25,-0.059524,0.7,-0.088656,1.0
2021-04-04,EPL,Newcastle,Tottenham,0.170021,0.35864,-0.092121,-0.202381,0.071429,0.4,0.739764,0.639417,0.126025,0.130952,0.095238,0.6,-0.270968,0.5
2021-04-04,LaLiga,Elche,Betis,0.23826,0.436086,0.037231,-0.011905,0.095238,0.5,0.739764,0.591325,0.18378,0.0,0.083333,0.6,-0.150549,0.5
2021-04-04,Ligue1,Bordeaux,Strasbourg,0.260236,0.429077,-0.060382,0.214286,0.02381,0.4,0.206107,0.446218,-0.07255,-0.107143,0.142857,0.3,0.05859,0.0
2021-04-04,Ligue1,Angers,Montpellier,0.350682,0.489591,0.013739,0.02381,0.202381,0.5,0.659958,0.592366,0.057807,-0.071429,0.071429,0.6,-0.054988,0.5
2021-04-04,Ligue1,Marseille,Dijon,0.435115,0.418806,-0.02286,-0.011905,-0.166667,0.4,0.0,0.330257,-0.265567,-0.035714,-0.0,0.0,0.170586,1.0
2021-04-04,Ligue1,Nimes,St Etienne,0.607911,0.53338,0.098108,-0.178571,0.107143,0.6,0.278973,0.32755,-0.087412,-0.083333,-0.369048,0.4,0.216873,0.0
2021-04-04,Ligue1,Reims,Rennes,0.726579,0.558987,0.202547,0.166667,0.011905,0.6,0.693963,0.582165,0.089075,0.261905,0.083333,0.7,-0.023959,0.5
2021-04-04,Ligue1,Nantes,Nice,0.454777,0.510409,0.042455,0.047619,0.02381,0.5,0.770298,0.64948,0.212903,0.011905,0.142857,0.6,-0.134729,0.0
2021-04-04,Ligue1,Lorient,Brest,0.377053,0.503747,0.03229,-0.035714,0.083333,0.5,0.300717,0.454823,-0.019493,-0.142857,0.02381,0.5,0.057285,1.0
2021-04-05,EPL,Wolves,West Ham,0.174185,0.415406,-0.094923,-0.202381,-0.119048,0.4,0.356928,0.501457,-0.016612,-0.047619,-0.238095,0.5,-0.08047,0.0
2021-04-05,EPL,Everton,Crystal Palace,0.306037,0.440805,-0.231618,-0.178571,0.190476,0.3,0.573213,0.470923,-0.022743,-0.047619,0.083333,0.6,-0.13833,0.5
2021-04-05,LaLiga,Barcelona,Valladolid,1.0,0.861763,0.268483,0.214286,0.119048,1.0,0.418691,0.509993,0.127022,0.047619,0.22619,0.5,0.272344,1.0
2021-04-07,LaLiga,Sociedad,Ath Bilbao,0.243581,0.295212,-0.173771,-0.27381,-0.428571,0.3,0.343743,0.493754,-0.074135,-0.22619,-0.035714,0.5,-0.173136,0.5
2021-04-07,SerieA,Juventus,Napoli,0.450613,0.540805,-0.023953,0.059524,-0.154762,0.5,0.962526,0.629771,0.375872,0.214286,0.011905,0.9,-0.287022,1.0
2021-04-07,SerieA,Inter,Sassuolo,1.0,0.611242,0.202925,-0.22619,-0.011905,1.0,0.319454,0.470854,-0.12928,0.119048,-0.142857,0.5,0.239809,1.0
2021-04-09,LaLiga,Huesca,Elche,0.539209,0.530534,0.002169,0.035714,0.119048,0.6,0.287532,0.465024,0.047703,0.011905,0.02381,0.5,0.081783,1.0
2021-04-09,Bundesliga,Bielefeld,Freiburg,0.319454,0.470854,-0.010693,-0.095238,0.333333,0.5,0.316447,0.470576,-0.237761,0.011905,-0.107143,0.4,0.110614,1.0
2021-04-09,EPL,Fulham,Wolves,0.093685,0.344136,-0.132743,0.011905,-0.380952,0.2,0.070784,0.402498,-0.191494,0.011905,-0.285714,0.3,-0.028658,0.0
2021-04-09,Ligue1,Metz,Lille,0.108258,0.270715,-0.34524,-0.02381,-0.345238,0.3,0.598196,0.536086,0.020057,-0.154762,-0.071429,0.6,-0.260577,0.0
2021-04-10,Bundesliga,Stuttgart,Dortmund,0.677307,0.492991,0.119889,-0.154762,0.238095,0.6,0.299098,0.485982,-0.043828,-0.083333,-0.047619,0.4,0.160537,0.0
2021-04-10,EPL,Man City,Leeds,0.906315,0.709785,0.188263,0.095238,0.035714,0.8,0.74601,0.545038,0.176533,0.011905,0.238095,0.7,0.052956,0.0
2021-04-10,Bundesliga,Hertha,M'gladbach,0.498496,0.544969,0.104491,0.22619,0.107143,0.5,0.693963,0.575226,0.072945,0.238095,0.071429,0.7,-0.061728,0.5
2021-04-10,EPL,Liverpool,Aston Villa,0.750173,0.642401,0.122474,0.142857,0.535714,0.7,0.517002,0.529077,-0.054005,0.190476,-0.107143,0.6,0.203035,1.0
2021-04-10,EPL,Crystal Palace,Chelsea,0.454777,0.479181,0.089421,0.107143,0.154762,0.5,0.355309,0.410479,-0.213824,-0.071429,-0.297619,0.4,0.200395,0.0
2021-04-10,Bundesliga,Bayern Munich,Union Berlin,1.0,0.719917,0.284293,0.119048,0.202381,1.0,0.350682,0.437543,-0.053453,0.22619,-0.321429,0.5,0.364351,0.5
2021-04-10,Bundesliga,Werder Bremen,RB Leipzig,0.112422,0.418112,-0.262233,0.035714,-0.02381,0.2,0.462179,0.516378,0.05686,-0.380952,-0.035714,0.4,-0.089757,0.0
2021-04-10,Ligue1,Montpellier,Marseille,0.506824,0.552047,0.061966,-0.214286,0.071429,0.5,0.683553,0.538029,0.016731,-0.059524,0.071429,0.6,-0.06204,0.5
2021-04-10,Bundesliga,Ein Frankfurt,Wolfsburg,0.777238,0.615822,0.190031,0.059524,-0.107143,0.7,0.906315,0.649341,0.191368,0.095238,-0.083333,0.8,-0.053909,1.0
2021-04-10,LaLiga,Eibar,Levante,0.105482,0.372658,-0.214818,-0.059524,-0.071429,0.4,0.174879,0.367453,-0.178379,-0.107143,-0.142857,0.3,0.019736,0.0
2021-04-10,LaLiga,Ath Bilbao,Alaves,0.339579,0.496253,-0.052866,-0.297619,-0.059524,0.5,0.052047,0.372241,-0.15838,0.0,0.071429,0.3,0.048081,0.5
2021-04-10,LaLiga,Getafe,Cadiz,0.339579,0.507495,0.029868,0.035714,0.178571,0.5,0.579459,0.521096,0.040133,0.154762,0.380952,0.6,-0.114196,0.0
2021-04-10,SerieA,Spezia,Crotone,0.291464,0.434559,-0.039034,0.011905,-0.059524,0.4,0.093685,0.411242,-0.175292,0.392857,-0.166667,0.2,0.047257,1.0
2021-04-10,Ligue1,Strasbourg,Paris SG,0.546149,0.511103,0.042632,0.190476,-0.0,0.6,0.410132,0.524913,-0.062498,-0.047619,-0.142857,0.4,0.134715,0.0
2021-04-10,SerieA,Parma,Milan,0.331945,0.499584,0.106525,0.047619,0.059524,0.5,0.517233,0.529146,0.033971,0.202381,0.154762,0.5,-0.065383,0.0
2021-04-10,SerieA,Udinese,Torino,0.164469,0.449341,-0.15609,0.059524,0.035714,0.3,0.300717,0.46898,-0.146947,-0.02381,-0.02381,0.5,-0.037029,0.0
2021-04-10,LaLiga,Real Madrid,Barcelona,0.900069,0.654407,0.191895,0.095238,-0.095238,0.8,1.0,0.750312,0.309946,0.0,0.047619,1.0,-0.093584,1.0
2021-04-11,Ligue1,St Etienne,Bordeaux,0.589868,0.483276,0.143521,-0.02381,-0.214286,0.6,0.156142,0.420819,-0.096941,0.238095,-0.214286,0.3,0.129123,1.0
2021-04-11,Ligue1,Monaco,Dijon,0.802221,0.779459,0.19239,0.02381,0.357143,0.7,0.0,0.314781,-0.246077,-0.154762,0.202381,0.0,0.45645,1.0
2021-04-11,Ligue1,Lyon,Angers,0.309045,0.457321,-0.157175,-0.178571,-0.154762,0.5,0.343743,0.493754,-0.124179,0.011905,0.333333,0.5,-0.13045,1.0
2021-04-11,SerieA,Juventus,Genoa,0.670368,0.557738,-0.024319,-0.130952,-0.178571,0.6,0.475596,0.516655,0.078394,0.107143,0.047619,0.5,-0.038524,1.0
2021-04-11,LaLiga,Villarreal,Osasuna,0.850104,0.666759,0.298116,0.22619,0.22619,0.8,0.339579,0.486884,-0.026448,-0.238095,0.130952,0.5,0.312415,0.0
2021-04-11,LaLiga,Valencia,Sociedad,0.353921,0.459542,-0.093655,0.071429,-0.035714,0.4,0.256997,0.363636,-0.271805,-0.392857,-0.380952,0.5,0.180084,0.5
2021-04-11,LaLiga,Valladolid,Granada,0.251214,0.465996,-0.008687,0.011905,0.035714,0.4,0.212353,0.355725,-0.095303,-0.214286,0.011905,0.3,0.097625,0.0
2021-04-11,EPL,Burnley,Newcastle,0.343511,0.460167,0.038163,0.02381,-0.25,0.4,0.246588,0.421929,-0.078525,-0.095238,0.02381,0.5,-0.000486,0.0
2021-04-11,EPL,West Ham,Leicester,0.614157,0.540874,0.000113,0.190476,-0.321429,0.6,0.447606,0.547745,-0.05405,0.119048,-0.083333,0.4,0.041196,1.0
2021-04-11,EPL,Tottenham,Man United,0.554707,0.57016,0.020477,0.154762,0.119048,0.5,0.900069,0.600625,0.134243,-0.119048,0.261905,0.8,-0.109773,0.0
2021-04-11,EPL,Sheffield United,Arsenal,0.093685,0.293407,-0.110276,0.011905,-0.130952,0.2,0.330326,0.396738,-0.037828,-0.011905,-0.22619,0.4,-0.082229,0.0
2021-04-11,Ligue1,Nice,Reims,0.895906,0.636433,0.24343,0.142857,0.297619,0.7,0.569281,0.535392,0.083861,0.190476,-0.035714,0.5,0.178825,0.5
2021-04-11,Ligue1,Lens,Lorient,0.569281,0.535392,0.092231,0.154762,-0.119048,0.5,0.659958,0.548994,0.101373,-0.059524,0.345238,0.6,-0.077237,1.0
2021-04-11,SerieA,Sampdoria,Napoli,0.454777,0.494795,0.013202,0.02381,0.011905,0.5,0.566273,0.53449,0.211842,-0.02381,0.107143,0.4,-0.049575,0.0
2021-04-11,Bundesliga,FC Koln,Mainz,0.117974,0.418529,-0.107353,-0.011905,0.011905,0.4,0.592181,0.536017,0.229177,-0.035714,0.02381,0.5,-0.169387,0.0
2021-04-11,Bundesliga,Schalke 04,Augsburg,0.031228,0.278001,-0.200461,0.071429,-0.071429,0.2,0.646079,0.518806,0.126502,0.178571,0.059524,0.6,-0.303452,1.0
2021-04-11,LaLiga,Betis,Ath Madrid,0.554707,0.551423,0.01,-0.095238,0.166667,0.5,0.424705,0.492019,-0.097998,-0.083333,0.119048,0.4,0.072186,0.5
2021-04-11,Ligue1,Brest,Nimes,0.18043,0.432894,-0.190013,-0.166667,0.011905,0.4,0.33102,0.42991,0.049922,-0.166667,-0.27381,0.4,-0.016971,0.5
2021-04-11,Ligue1,Rennes,Nantes,0.560953,0.552672,0.245911,0.285714,0.130952,0.5,0.261624,0.462873,0.040483,0.0,-0.011905,0.4,0.187188,1.0
2021-04-11,SerieA,Inter,Cagliari,1.0,0.6,0.175693,-0.25,-0.02381,1.0,0.087439,0.361624,-0.26932,0.035714,-0.27381,0.2,0.393373,1.0
2021-04-11,SerieA,Verona,Lazio,0.489938,0.51721,-0.085374,-0.119048,-0.011905,0.6,0.850104,0.555031,0.2111,0.166667,0.011905,0.8,-0.200664,0.0
2021-04-11,SerieA,Roma,Bologna,0.294471,0.431714,-0.291123,-0.130952,-0.27381,0.5,0.416378,0.489521,0.127872,0.083333,-0.119048,0.4,-0.144626,1.0
2021-04-11,SerieA,Fiorentina,Atalanta,0.331945,0.515198,0.076306,0.107143,-0.107143,0.5,0.906315,0.639764,0.223708,0.02381,-0.083333,0.8,-0.181136,0.0
2021-04-12,Bundesliga,Hoffenheim,Leverkusen,0.112422,0.408744,-0.323301,-0.190476,0.011905,0.2,0.527412,0.453435,-0.250666,-0.369048,0.011905,0.6,-0.125624,0.5
2021-04-12,LaLiga,Celta,Sevilla,0.598196,0.544067,0.007563,0.0,0.011905,0.6,0.770298,0.578348,0.228279,0.011905,0.035714,0.6,-0.077136,0.0
2021-04-12,EPL,West Brom,Southampton,0.541985,0.600347,0.135892,0.345238,-0.011905,0.6,0.527412,0.483622,-0.020239,0.261905,-0.119048,0.6,0.079651,1.0
2021-04-12,EPL,Brighton,Everton,0.416378,0.535323,0.164144,0.22619,-0.059524,0.4,0.294471,0.457738,-0.158793,0.011905,0.071429,0.5,0.084294,0.5
2021-04-12,SerieA,Benevento,Sassuolo,0.43604,0.462318,0.000216,0.190476,-0.130952,0.5,0.18043,0.439139,-0.065325,-0.02381,-0.142857,0.4,0.111753,0.0
2021-04-16,Bundesliga,RB Leipzig,Hoffenheim,0.677307,0.636572,0.054794,-0.107143,-0.0,0.6,0.200786,0.445246,-0.32309,-0.369048,-0.0,0.5,0.234606,0.5
2021-04-16,EPL,Everton,Tottenham,0.287532,0.47127,-0.157496,-0.154762,0.095238,0.5,0.299098,0.451978,-0.090995,-0.119048,-0.214286,0.4,0.052506,0.5
2021-04-16,Ligue1,Lille,Montpellier,0.781402,0.608397,0.044827,-0.035714,0.02381,0.7,0.437428,0.531228,0.076181,0.130952,-0.202381,0.5,0.108219,0.5
2021-04-17,SerieA,Crotone,Udinese,0.056211,0.416863,-0.194157,0.357143,-0.059524,0.1,0.087439,0.426232,-0.284313,-0.154762,-0.107143,0.2,0.084847,0.0
2021-04-17,SerieA,Cagliari,Parma,0.018737,0.370229,-0.221002,-0.130952,-0.202381,0.1,0.199167,0.416378,-0.153801,-0.095238,-0.047619,0.4,-0.130709,1.0
2021-04-17,Ligue1,Marseille,Lorient,0.554707,0.529563,-0.060598,0.25,-0.154762,0.5,0.362248,0.395906,0.020183,0.02381,0.059524,0.4,0.05954,1.0
2021-04-17,Ligue1,Angers,Rennes,0.195003,0.366135,-0.194758,-0.107143,-0.0,0.4,0.770298,0.578348,0.224529,0.178571,0.178571,0.6,-0.311847,0.0
2021-04-17,Bundesliga,Leverkusen,FC Koln,0.461022,0.475434,-0.250877,-0.142857,0.107143,0.5,0.070784,0.421235,-0.154362,0.202381,0.011905,0.3,0.049654,1.0
2021-04-17,Bundesliga,Wolfsburg,Bayern Munich,0.510062,0.539486,0.049933,0.178571,-0.345238,0.4,0.710849,0.618459,0.152153,-0.214286,0.333333,0.5,-0.127949,0.0
2021-04-17,Bundesliga,Union Berlin,Stuttgart,0.343743,0.462526,-0.083307,0.142857,-0.297619,0.5,0.372658,0.438931,-0.119308,-0.083333,-0.261905,0.4,0.053526,1.0
