match_date,season,league,home_team,away_team,home_days_rest,home_matches_21d,home_matches_7d,home_matches_14d,home_fatigue_score,home_season_matches,away_days_rest,away_matches_21d,away_matches_7d,away_matches_14d,away_fatigue_score,away_season_matches,rest_asymmetry,actual_result
2020-08-21,2020-21,Ligue1,Bordeaux,Nantes,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-08-22,2020-21,Ligue1,Dijon,Angers,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-08-22,2020-21,Ligue1,Lille,Rennes,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-08-23,2020-21,Ligue1,Monaco,Reims,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-08-23,2020-21,Ligue1,Lorient,Strasbourg,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-08-23,2020-21,Ligue1,Nimes,Brest,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-08-23,2020-21,Ligue1,Nice,Lens,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-08-28,2020-21,Ligue1,Lyon,Dijon,14,0,0,0,0.4,0,6,1,1,1,-0.4,1,8.0,1.0
2020-08-29,2020-21,Ligue1,Rennes,Montpellier,7,1,0,1,-0.35,1,14,0,0,0,0.35,0,-7.0,1.0
2020-08-29,2020-21,Ligue1,Strasbourg,Nice,6,1,1,1,0.0,1,6,1,1,1,0.0,1,0.0,0.0
2020-08-30,2020-21,Ligue1,Brest,Marseille,7,1,0,1,-0.35,1,14,0,0,0,0.35,0,-7.0,0.0
2020-08-30,2020-21,Ligue1,Angers,Bordeaux,8,1,0,1,-0.05,1,9,1,0,1,0.05,1,-1.0,0.0
2020-08-30,2020-21,Ligue1,Metz,Monaco,14,0,0,0,0.35,0,7,1,0,1,-0.35,1,7.0,0.0
2020-08-30,2020-21,Ligue1,Nantes,Nimes,9,1,0,1,0.1,1,7,1,0,1,-0.1,1,2.0,1.0
2020-08-30,2020-21,Ligue1,St Etienne,Lorient,14,0,0,0,0.35,0,7,1,0,1,-0.35,1,7.0,1.0
2020-08-30,2020-21,Ligue1,Reims,Lille,7,1,0,1,-0.05,1,8,1,0,1,0.05,1,-1.0,0.0
2020-09-10,2020-21,Ligue1,Lens,Paris SG,18,1,0,0,0.2,1,14,0,0,0,-0.2,0,4.0,1.0
2020-09-11,2020-21,Ligue1,Bordeaux,Lyon,12,1,0,1,-0.1,2,14,1,0,0,0.1,1,-2.0,0.5
2020-09-12,2020-21,LaLiga,Granada,Ath Bilbao,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-12,2020-21,Ligue1,Montpellier,Nice,14,1,0,0,0.0,1,14,2,0,0,0.0,2,0.0,1.0
2020-09-12,2020-21,Ligue1,St Etienne,Strasbourg,13,1,0,1,-0.05,1,14,2,0,0,0.05,2,-1.0,1.0
2020-09-12,2020-21,LaLiga,Eibar,Celta,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-09-12,2020-21,LaLiga,Cadiz,Osasuna,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-12,2020-21,EPL,Fulham,Arsenal,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-12,2020-21,EPL,Crystal Palace,Southampton,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-12,2020-21,EPL,Liverpool,Leeds,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-12,2020-21,EPL,West Ham,Newcastle,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-13,2020-21,Ligue1,Lorient,Lens,14,1,0,0,0.5,2,3,1,1,1,-0.9,2,10.0,0.0
2020-09-13,2020-21,Ligue1,Nimes,Rennes,14,1,0,0,-0.05,2,15,1,0,0,0.05,2,-1.0,0.0
2020-09-13,2020-21,Ligue1,Dijon,Brest,16,1,0,0,0.1,2,14,1,0,0,-0.1,2,2.0,0.0
2020-09-13,2020-21,Ligue1,Angers,Reims,14,1,0,0,0.0,2,14,1,0,0,0.0,2,0.0,1.0
2020-09-13,2020-21,Ligue1,Lille,Metz,14,1,0,0,0.0,2,14,1,0,0,0.0,1,0.0,1.0
2020-09-13,2020-21,EPL,West Brom,Leicester,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-13,2020-21,LaLiga,Valencia,Levante,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-13,2020-21,LaLiga,Villarreal,Huesca,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-09-13,2020-21,LaLiga,Valladolid,Sociedad,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-09-13,2020-21,LaLiga,Alaves,Betis,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-13,2020-21,EPL,Tottenham,Everton,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-13,2020-21,Ligue1,Monaco,Nantes,14,1,0,0,0.0,2,14,1,0,0,0.0,2,0.0,1.0
2020-09-13,2020-21,Ligue1,Paris SG,Marseille,3,1,1,1,-0.9,1,14,1,0,0,0.5,1,-10.0,0.0
2020-09-14,2020-21,EPL,Brighton,Chelsea,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-14,2020-21,EPL,Sheffield United,Wolves,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-15,2020-21,Ligue1,Montpellier,Lyon,3,2,1,1,-0.45,2,4,2,1,1,0.05,2,-1.0,1.0
2020-09-16,2020-21,Ligue1,Paris SG,Metz,3,2,2,2,-0.4,2,3,2,1,1,-0.4,2,0.0,1.0
2020-09-17,2020-21,Ligue1,Marseille,St Etienne,4,2,1,1,-0.05,2,5,2,1,1,0.05,2,-1.0,0.0
2020-09-18,2020-21,Ligue1,Lyon,Nimes,3,2,1,2,-0.5,3,5,2,1,1,0.1,3,-2.0,0.5
2020-09-18,2020-21,Bundesliga,Bayern Munich,Schalke 04,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-19,2020-21,Bundesliga,Union Berlin,Augsburg,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-19,2020-21,EPL,Man United,Crystal Palace,14,0,0,0,0.35,0,7,1,0,1,-0.35,1,7.0,0.0
2020-09-19,2020-21,EPL,Leeds,Fulham,7,1,0,1,0.0,1,7,1,0,1,0.0,1,0.0,1.0
2020-09-19,2020-21,EPL,Everton,West Brom,6,1,1,1,0.0,1,6,1,1,1,0.0,1,0.0,1.0
2020-09-19,2020-21,Bundesliga,Dortmund,M'gladbach,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-19,2020-21,SerieA,Verona,Roma,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-09-19,2020-21,SerieA,Fiorentina,Torino,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-19,2020-21,LaLiga,Villarreal,Eibar,6,1,1,1,-0.05,1,7,1,0,1,0.05,1,-1.0,1.0
2020-09-19,2020-21,LaLiga,Celta,Valencia,7,1,0,1,0.05,1,6,1,1,1,-0.05,1,1.0,1.0
2020-09-19,2020-21,LaLiga,Getafe,Osasuna,14,0,0,0,0.35,0,7,1,0,1,-0.35,1,7.0,1.0
2020-09-19,2020-21,Bundesliga,Ein Frankfurt,Bielefeld,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-09-19,2020-21,Bundesliga,FC Koln,Hoffenheim,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-19,2020-21,Bundesliga,Stuttgart,Freiburg,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-19,2020-21,Ligue1,Rennes,Monaco,6,1,1,1,0.0,3,6,2,1,1,0.0,3,0.0,1.0
2020-09-19,2020-21,EPL,Arsenal,West Ham,7,1,0,1,0.0,1,7,1,0,1,0.0,1,0.0,1.0
2020-09-19,2020-21,Ligue1,Lens,Bordeaux,6,2,1,2,-0.1,3,8,2,0,1,0.1,3,-2.0,1.0
2020-09-19,2020-21,Bundesliga,Werder Bremen,Hertha,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-20,2020-21,Ligue1,Metz,Reims,4,2,1,2,-0.15,3,7,1,0,1,0.15,3,-3.0,1.0
2020-09-20,2020-21,Ligue1,Brest,Lorient,7,1,0,1,0.0,3,7,1,0,1,0.0,3,0.0,1.0
2020-09-20,2020-21,SerieA,Parma,Napoli,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.0
2020-09-20,2020-21,Ligue1,Nice,Paris SG,8,1,0,1,0.2,3,4,3,1,3,-0.4,3,4.0,0.0
2020-09-20,2020-21,SerieA,Genoa,Crotone,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-20,2020-21,SerieA,Sassuolo,Cagliari,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-09-20,2020-21,SerieA,Juventus,Sampdoria,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-20,2020-21,EPL,Southampton,Tottenham,8,1,0,1,0.05,1,7,1,0,1,-0.05,1,1.0,0.0
2020-09-20,2020-21,EPL,Leicester,Burnley,7,1,0,1,-0.35,1,14,0,0,0,0.35,0,-7.0,1.0
2020-09-20,2020-21,EPL,Chelsea,Liverpool,6,1,1,1,-0.1,1,8,1,0,1,0.1,1,-2.0,0.0
2020-09-20,2020-21,Ligue1,Montpellier,Angers,5,2,1,2,-0.1,3,7,1,0,1,0.1,3,-2.0,1.0
2020-09-20,2020-21,Bundesliga,Wolfsburg,Leverkusen,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,0.5
2020-09-20,2020-21,Bundesliga,RB Leipzig,Mainz,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-20,2020-21,Ligue1,Strasbourg,Dijon,8,1,0,1,0.05,3,7,1,0,1,-0.05,3,1.0,1.0
2020-09-20,2020-21,Ligue1,Nantes,St Etienne,7,1,0,1,0.2,3,3,2,1,2,-0.6,3,4.0,0.5
2020-09-20,2020-21,Ligue1,Marseille,Lille,3,2,1,2,-0.6,3,7,1,0,1,0.2,3,-4.0,0.5
2020-09-20,2020-21,EPL,Newcastle,Brighton,8,1,0,1,0.1,1,6,1,1,1,-0.1,1,2.0,0.0
2020-09-20,2020-21,LaLiga,Granada,Alaves,8,1,0,1,0.05,1,7,1,0,1,-0.05,1,1.0,1.0
2020-09-20,2020-21,LaLiga,Sociedad,Real Madrid,7,1,0,1,-0.35,1,14,0,0,0,0.35,0,-7.0,0.5
2020-09-20,2020-21,LaLiga,Huesca,Cadiz,7,1,0,1,-0.05,1,8,1,0,1,0.05,1,-1.0,0.0
2020-09-20,2020-21,LaLiga,Betis,Valladolid,7,1,0,1,0.0,1,7,1,0,1,0.0,1,0.0,1.0
2020-09-21,2020-21,SerieA,Milan,Bologna,14,0,0,0,0.0,0,14,0,0,0,0.0,0,0.0,1.0
2020-09-21,2020-21,EPL,Wolves,Man City,7,1,0,1,-0.35,1,14,0,0,0,0.35,0,-7.0,0.0
2020-09-21,2020-21,EPL,Aston Villa,Sheffield United,14,0,0,0,0.35,0,7,1,0,1,-0.35,1,7.0,1.0
2020-09-25,2020-21,Ligue1,Lille,Nantes,5,2,1,2,0.0,4,5,2,1,2,0.0,4,0.0,1.0
2020-09-25,2020-21,Bundesliga,Hertha,Ein Frankfurt,6,1,1,1,0.0,1,6,1,1,1,0.0,1,0.0,0.0
2020-09-26,2020-21,Ligue1,St Etienne,Rennes,6,3,1,2,-0.25,4,7,2,0,2,0.05,4,-1.0,0.0
2020-09-26,2020-21,Ligue1,Marseille,Metz,6,3,1,3,-0.2,4,6,3,1,3,-0.2,4,0.0,0.5
2020-09-26,2020-21,SerieA,Torino,Atalanta,7,1,0,1,-0.35,1,14,0,0,0,0.35,0,-7.0,0.0
2020-09-26,2020-21,SerieA,Inter,Fiorentina,14,0,0,0,0.35,0,7,1,0,1,-0.35,1,7.0,1.0
2020-09-26,2020-21,Bundesliga,Schalke 04,Werder Bremen,8,1,0,1,0.05,1,7,1,0,1,-0.05,1,1.0,0.0
2020-09-26,2020-21,Bundesliga,M'gladbach,Union Berlin,7,1,0,1,0.0,1,7,1,0,1,0.0,1,0.0,0.5
2020-09-26,2020-21,Bundesliga,Leverkusen,RB Leipzig,6,1,1,1,0.0,1,6,1,1,1,0.0,1,0.0,0.5
2020-09-26,2020-21,Bundesliga,Bielefeld,FC Koln,7,1,0,1,0.0,1,7,1,0,1,0.0,1,0.0,1.0
2020-09-26,2020-21,SerieA,Sampdoria,Benevento,6,1,1,1,-0.4,1,14,0,0,0,0.4,0,-8.0,0.0
2020-09-26,2020-21,EPL,Brighton,Man United,6,2,1,2,-0.05,2,7,1,0,1,0.05,1,-1.0,0.0
2020-09-26,2020-21,EPL,Crystal Palace,Everton,7,2,0,1,0.0,2,7,2,0,2,0.0,2,0.0,0.0
2020-09-26,2020-21,Bundesliga,Mainz,Stuttgart,6,1,1,1,-0.05,1,7,1,0,1,0.05,1,-1.0,0.0
2020-09-26,2020-21,EPL,Burnley,Southampton,6,1,1,1,0.0,1,6,2,1,1,0.0,2,0.0,0.0
2020-09-26,2020-21,LaLiga,Alaves,Getafe,6,2,1,2,-0.05,2,7,1,0,1,0.05,1,-1.0,0.5
2020-09-26,2020-21,EPL,West Brom,Chelsea,7,2,0,2,0.05,2,6,2,1,2,-0.05,2,1.0,0.5
2020-09-26,2020-21,LaLiga,Elche,Sociedad,14,0,0,0,0.4,0,6,2,1,2,-0.4,2,8.0,0.0
2020-09-26,2020-21,LaLiga,Betis,Real Madrid,6,2,1,2,0.0,2,6,1,1,1,0.0,1,0.0,0.0
2020-09-26,2020-21,Bundesliga,Augsburg,Dortmund,7,1,0,1,0.0,1,7,1,0,1,0.0,1,0.0,1.0
2020-09-26,2020-21,LaLiga,Valencia,Huesca,7,2,0,2,0.05,2,6,2,1,2,-0.05,2,1.0,0.5
2020-09-26,2020-21,SerieA,Cagliari,Lazio,6,1,1,1,-0.4,1,14,0,0,0,0.4,0,-8.0,0.0
2020-09-27,2020-21,Ligue1,Bordeaux,Nice,8,2,0,1,0.05,4,7,2,0,1,-0.05,4,1.0,0.5
2020-09-27,2020-21,Ligue1,Angers,Brest,7,2,0,1,0.0,4,7,2,0,1,0.0,4,0.0,1.0
2020-09-27,2020-21,Ligue1,Dijon,Montpellier,7,2,0,1,0.0,4,7,3,0,2,-0.2,4,0.0,0.5
2020-09-27,2020-21,Ligue1,Monaco,Strasbourg,8,2,0,1,0.05,4,7,2,0,1,-0.05,4,1.0,1.0
2020-09-27,2020-21,Ligue1,Reims,Paris SG,7,2,0,1,0.0,4,7,4,0,2,-0.4,4,0.0,0.0
2020-09-27,2020-21,Bundesliga,Freiburg,Wolfsburg,8,1,0,1,0.05,1,7,1,0,1,-0.05,1,1.0,0.5
2020-09-27,2020-21,Bundesliga,Hoffenheim,Bayern Munich,8,1,0,1,-0.05,1,9,1,0,1,0.05,1,-1.0,1.0
2020-09-27,2020-21,EPL,Man City,Leicester,6,1,1,1,-0.05,1,7,2,0,1,0.05,2,-1.0,0.0
2020-09-27,2020-21,SerieA,Napoli,Genoa,7,1,0,1,0.0,1,7,1,0,1,0.0,1,0.0,1.0
2020-09-27,2020-21,EPL,West Ham,Wolves,8,2,0,1,0.1,2,6,2,1,2,-0.1,2,2.0,1.0
2020-09-27,2020-21,SerieA,Spezia,Sassuolo,14,0,0,0,0.35,0,7,1,0,1,-0.35,1,7.0,0.0
2020-09-27,2020-21,LaLiga,Barcelona,Villarreal,14,0,0,0,0.3,0,8,2,0,1,-0.3,2,6.0,1.0
2020-09-27,2020-21,LaLiga,Valladolid,Celta,7,2,0,1,-0.05,2,8,2,0,1,0.05,2,-1.0,0.5
2020-09-27,2020-21,LaLiga,Cadiz,Sevilla,7,2,0,1,-0.35,2,14,0,0,0,0.35,0,-7.0,0.0
2020-09-27,2020-21,LaLiga,Ath Madrid,Granada,14,0,0,0,0.35,0,7,2,0,1,-0.35,2,7.0,1.0
2020-09-27,2020-21,LaLiga,Eibar,Ath Bilbao,8,2,0,1,-0.35,2,15,1,0,0,0.35,1,-7.0,0.0
2020-09-27,2020-21,LaLiga,Osasuna,Levante,8,2,0,1,-0.3,2,14,1,0,0,0.3,1,-6.0,0.0
2020-09-27,2020-21,EPL,Sheffield United,Leeds,6,2,1,2,-0.1,2,8,2,0,1,0.1,2,-2.0,0.0
2020-09-27,2020-21,Ligue1,Lorient,Lyon,7,2,0,1,-0.1,4,9,3,0,2,-0.1,4,-2.0,0.5
2020-09-27,2020-21,Ligue1,Nimes,Lens,9,2,0,1,0.05,4,8,3,0,1,-0.25,4,1.0,0.5
2020-09-27,2020-21,SerieA,Verona,Udinese,8,1,0,1,-0.3,1,14,0,0,0,0.3,0,-6.0,1.0
2020-09-27,2020-21,EPL,Tottenham,Newcastle,7,2,0,1,0.0,2,7,2,0,1,0.0,2,0.0,0.5
2020-09-27,2020-21,SerieA,Roma,Juventus,8,1,0,1,0.05,1,7,1,0,1,-0.05,1,1.0,0.5
2020-09-27,2020-21,SerieA,Crotone,Milan,7,1,0,1,0.05,1,6,1,1,1,-0.05,1,1.0,0.0
2020-09-28,2020-21,EPL,Liverpool,Arsenal,8,2,0,1,-0.05,2,9,2,0,1,0.05,2,-1.0,1.0
2020-09-28,2020-21,EPL,Fulham,Aston Villa,9,2,0,1,0.1,2,7,1,0,1,-0.1,1,2.0,0.0
2020-09-28,2020-21,SerieA,Bologna,Parma,7,1,0,1,-0.05,1,8,1,0,1,0.05,1,-1.0,1.0
2020-09-29,2020-21,LaLiga,Sociedad,Valencia,3,3,1,2,-0.6,3,3,3,1,2,-0.6,3,0.0,0.0
2020-09-29,2020-21,LaLiga,Getafe,Betis,3,2,1,2,-0.4,2,3,3,1,2,-0.6,3,0.0,1.0
2020-09-30,2020-21,LaLiga,Huesca,Ath Madrid,4,3,1,2,-0.15,3,3,1,1,1,-0.45,1,1.0,0.5
2020-09-30,2020-21,LaLiga,Real Madrid,Valladolid,4,2,1,2,0.05,2,3,3,1,2,-0.65,3,1.0,1.0
2020-09-30,2020-21,LaLiga,Eibar,Elche,3,3,1,2,-0.65,3,4,1,1,1,0.05,1,-1.0,0.0
2020-09-30,2020-21,SerieA,Benevento,Inter,4,1,1,1,0.0,1,4,1,1,1,0.0,1,0.0,0.0
2020-09-30,2020-21,SerieA,Udinese,Spezia,3,1,1,1,-0.4,1,3,1,1,1,-0.4,1,0.0,0.0
2020-09-30,2020-21,SerieA,Lazio,Atalanta,4,1,1,1,0.0,1,4,1,1,1,0.0,1,0.0,0.0
2020-09-30,2020-21,LaLiga,Villarreal,Alaves,3,3,1,2,-0.65,3,4,3,1,2,-0.15,3,-1.0,1.0
2020-10-01,2020-21,LaLiga,Ath Bilbao,Cadiz,4,2,1,1,0.0,2,4,3,1,2,-0.2,3,0.0,0.0
2020-10-01,2020-21,LaLiga,Sevilla,Levante,4,1,1,1,0.0,1,4,2,1,1,0.0,2,0.0,1.0
2020-10-01,2020-21,LaLiga,Celta,Barcelona,4,3,1,2,-0.2,3,4,1,1,1,0.0,1,0.0,0.0
2020-10-02,2020-21,Bundesliga,Union Berlin,Mainz,6,2,1,2,0.0,2,6,2,1,2,0.0,2,0.0,1.0
2020-10-02,2020-21,Ligue1,Paris SG,Angers,5,4,1,2,-0.4,5,5,3,1,2,-0.2,5,0.0,1.0
2020-10-02,2020-21,SerieA,Fiorentina,Sampdoria,6,2,1,2,0.0,2,6,2,1,2,0.0,2,0.0,0.0
2020-10-03,2020-21,LaLiga,Sociedad,Getafe,4,4,1,3,-0.4,4,4,3,1,2,-0.2,3,0.0,1.0
2020-10-03,2020-21,LaLiga,Valencia,Betis,4,4,1,2,-0.4,4,4,4,1,3,-0.4,4,0.0,0.0
2020-10-03,2020-21,LaLiga,Elche,Huesca,3,2,1,2,-0.4,2,3,4,1,3,-0.8,4,0.0,0.5
2020-10-03,2020-21,SerieA,Udinese,Roma,3,2,2,2,-0.55,2,6,2,1,1,0.15,2,-3.0,0.0
2020-10-03,2020-21,LaLiga,Valladolid,Eibar,3,4,2,3,-0.8,4,3,3,2,2,-0.6,4,0.0,0.0
2020-10-03,2020-21,Bundesliga,RB Leipzig,Schalke 04,7,2,0,2,0.0,2,7,2,0,1,0.0,2,0.0,1.0
2020-10-03,2020-21,Bundesliga,Werder Bremen,Bielefeld,7,2,0,1,0.0,2,7,2,0,1,0.0,2,0.0,1.0
2020-10-03,2020-21,Bundesliga,FC Koln,M'gladbach,7,2,0,1,0.0,2,7,2,0,1,0.0,2,0.0,0.0
2020-10-03,2020-21,Bundesliga,Ein Frankfurt,Hoffenheim,8,2,0,1,0.1,2,6,2,1,1,-0.1,2,2.0,1.0
2020-10-03,2020-21,SerieA,Sassuolo,Crotone,6,2,1,2,0.0,2,6,2,1,2,0.0,2,0.0,1.0
2020-10-03,2020-21,LaLiga,Ath Madrid,Villarreal,3,2,2,2,-0.4,2,3,4,2,2,-0.8,4,0.0,0.5
2020-10-03,2020-21,Bundesliga,Stuttgart,Leverkusen,7,2,0,1,0.0,2,7,2,0,2,0.0,2,0.0,0.5
2020-10-03,2020-21,Bundesliga,Dortmund,Freiburg,7,2,0,1,0.05,2,6,2,1,1,-0.05,2,1.0,1.0
2020-10-03,2020-21,Ligue1,Nice,Nantes,6,2,1,2,-0.1,5,8,3,0,2,-0.1,5,-2.0,1.0
2020-10-03,2020-21,Ligue1,Lens,St Etienne,6,3,1,1,-0.25,5,7,3,0,2,-0.15,5,-1.0,1.0
2020-10-03,2020-21,EPL,Chelsea,Crystal Palace,7,3,0,2,-0.2,3,7,2,0,1,0.0,3,0.0,1.0
2020-10-03,2020-21,EPL,Everton,Brighton,7,3,0,1,-0.2,3,7,3,0,2,-0.2,3,0.0,1.0
2020-10-03,2020-21,EPL,Leeds,Man City,6,2,1,1,0.0,3,6,2,1,2,0.0,2,0.0,0.5
2020-10-03,2020-21,EPL,Newcastle,Burnley,6,2,1,2,-0.05,3,7,2,0,2,0.05,2,-1.0,1.0
2020-10-04,2020-21,LaLiga,Levante,Real Madrid,3,2,1,2,-0.45,3,4,3,1,2,-0.15,3,-1.0,0.0
2020-10-04,2020-21,LaLiga,Alaves,Ath Bilbao,4,3,1,2,-0.15,4,3,2,1,2,-0.45,3,1.0,1.0
2020-10-04,2020-21,LaLiga,Osasuna,Celta,7,2,0,1,0.2,3,3,3,1,2,-0.8,4,4.0,1.0
2020-10-04,2020-21,EPL,Leicester,West Ham,7,2,0,1,0.0,3,7,2,0,1,0.0,3,0.0,0.0
2020-10-04,2020-21,EPL,Southampton,West Brom,8,2,0,1,0.0,3,8,2,0,1,0.0,3,0.0,1.0
2020-10-04,2020-21,EPL,Arsenal,Sheffield United,6,2,1,1,-0.05,3,7,3,0,2,-0.15,3,-1.0,1.0
2020-10-04,2020-21,EPL,Wolves,Fulham,7,3,0,2,-0.15,3,6,2,1,1,-0.05,3,1.0,1.0
2020-10-04,2020-21,EPL,Man United,Tottenham,8,2,0,1,0.05,2,7,2,0,1,-0.05,3,1.0,0.0
2020-10-04,2020-21,EPL,Aston Villa,Liverpool,6,2,1,2,0.0,2,6,2,1,1,0.0,3,0.0,1.0
2020-10-04,2020-21,SerieA,Benevento,Bologna,4,2,1,2,-0.1,2,6,2,1,2,0.1,2,-2.0,1.0
2020-10-04,2020-21,Bundesliga,Bayern Munich,Hertha,7,2,0,1,-0.1,2,9,2,0,1,0.1,2,-2.0,1.0
2020-10-04,2020-21,Bundesliga,Wolfsburg,Augsburg,7,2,0,1,-0.05,2,8,2,0,1,0.05,2,-1.0,0.5
2020-10-04,2020-21,SerieA,Milan,Spezia,7,2,0,2,0.15,2,4,2,1,2,-0.15,2,3.0,1.0
2020-10-04,2020-21,SerieA,Parma,Verona,6,2,1,1,-0.05,2,7,2,0,1,0.05,2,-1.0,1.0
2020-10-04,2020-21,SerieA,Lazio,Inter,4,2,1,2,0.0,2,4,2,1,2,0.0,2,0.0,0.5
2020-10-04,2020-21,LaLiga,Cadiz,Granada,3,3,1,2,-0.8,4,7,2,0,1,0.2,3,-4.0,0.5
2020-10-04,2020-21,LaLiga,Barcelona,Sevilla,3,2,1,2,-0.4,2,3,2,1,2,-0.4,2,0.0,0.5
2020-10-04,2020-21,SerieA,Atalanta,Cagliari,4,2,1,2,-0.2,2,8,2,0,1,0.2,2,-4.0,1.0
2020-10-04,2020-21,Ligue1,Strasbourg,Lille,7,2,0,1,-0.1,5,9,2,0,1,0.1,5,-2.0,0.0
2020-10-04,2020-21,Ligue1,Rennes,Reims,8,2,0,1,0.05,5,7,2,0,1,-0.05,5,1.0,0.5
2020-10-04,2020-21,Ligue1,Metz,Lorient,8,3,0,1,-0.15,5,7,2,0,1,-0.05,5,1.0,1.0
2020-10-04,2020-21,Ligue1,Lyon,Marseille,7,3,0,1,-0.25,5,8,3,0,1,-0.15,5,-1.0,0.5
2020-10-04,2020-21,Ligue1,Bordeaux,Dijon,7,2,0,1,0.0,5,7,2,0,1,0.0,5,0.0,1.0
2020-10-04,2020-21,Ligue1,Brest,Monaco,7,2,0,1,0.0,5,7,2,0,1,0.0,5,0.0,1.0
2020-10-04,2020-21,Ligue1,Montpellier,Nimes,7,3,0,1,-0.2,5,7,2,0,1,0.0,5,0.0,0.0
2020-10-16,2020-21,Ligue1,Dijon,Rennes,12,2,0,1,0.0,6,12,2,0,1,0.0,6,0.0,0.5
2020-10-16,2020-21,Ligue1,Nimes,Paris SG,12,2,0,1,-0.1,6,14,2,0,0,0.1,6,-2.0,0.0
2020-10-17,2020-21,Bundesliga,Bielefeld,Bayern Munich,14,1,0,0,0.05,3,13,2,0,1,-0.05,3,1.0,0.0
2020-10-17,2020-21,Bundesliga,Mainz,Leverkusen,15,1,0,0,0.05,3,14,1,0,0,-0.05,3,1.0,0.0
2020-10-17,2020-21,LaLiga,Granada,Sevilla,13,2,0,1,0.0,4,13,3,0,1,-0.2,3,0.0,1.0
2020-10-17,2020-21,Bundesliga,Hertha,Stuttgart,13,1,0,1,-0.05,3,14,1,0,0,0.05,3,-1.0,0.0
2020-10-17,2020-21,Bundesliga,Freiburg,Werder Bremen,14,2,0,0,0.0,3,14,1,0,0,0.0,3,0.0,0.5
2020-10-17,2020-21,Bundesliga,Augsburg,RB Leipzig,13,1,0,1,-0.05,3,14,1,0,0,0.05,3,-1.0,0.0
2020-10-17,2020-21,SerieA,Napoli,Atalanta,20,1,0,0,0.35,2,13,2,0,1,-0.35,3,7.0,1.0
2020-10-17,2020-21,Ligue1,Reims,Lorient,13,2,0,1,0.0,6,13,2,0,1,0.0,6,0.0,0.0
2020-10-17,2020-21,Ligue1,Marseille,Bordeaux,13,1,0,1,0.0,6,13,2,0,1,0.0,6,0.0,1.0
2020-10-17,2020-21,SerieA,Crotone,Juventus,14,2,0,0,-0.3,3,20,1,0,0,0.3,2,-6.0,0.5
2020-10-17,2020-21,SerieA,Sampdoria,Lazio,15,1,0,0,0.1,3,13,2,0,1,-0.1,3,2.0,1.0
2020-10-17,2020-21,SerieA,Inter,Milan,13,2,0,1,0.0,3,13,2,0,1,0.0,3,0.0,0.0
2020-10-17,2020-21,Bundesliga,M'gladbach,Wolfsburg,14,1,0,0,0.05,3,13,2,0,1,-0.05,3,1.0,0.5
