match_date,season,league,home_team,away_team,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_win_rate,h2h_goal_diff_avg,h2h_meetings,h2h_dominance,revenge_factor,post_loss_bounce,post_loss_bounce_away,season_position_proxy,is_early_season,home_unbeaten_run,away_unbeaten_run,actual_result
2021-10-03,2021-22,Bundesliga,Mainz,Union Berlin,1,1,0,0.5,-1.5,2,0.05,0,1,0,6,0,0,1,0.0
2021-10-03,2021-22,Bundesliga,Bayern Munich,Ein Frankfurt,1,1,0,0.5,2.0,2,0.05,1,0,0,6,0,9,5,0.0
2021-10-03,2021-22,Bundesliga,Bielefeld,Leverkusen,1,1,0,0.5,0.0,2,0.05,0,1,0,6,0,0,2,0.0
2021-10-03,2021-22,LaLiga,Elche,Celta,0,1,1,0.0,-1.0,2,-0.45,1,1,0,7,0,0,2,1.0
2021-10-03,2021-22,LaLiga,Granada,Sevilla,1,1,0,0.5,0.0,2,0.05,1,1,0,7,0,0,7,1.0
2021-10-03,2021-22,LaLiga,Villarreal,Betis,0,1,1,0.0,-0.5,2,-0.45,1,0,0,6,0,6,4,1.0
2021-10-03,2021-22,EPL,West Ham,Brentford,0,0,0,0.45,0.0,0,0.0,0,0,0,6,0,1,2,0.0
2021-10-03,2021-22,LaLiga,Getafe,Sociedad,0,2,0,0.0,-2.0,2,-0.45,1,1,0,7,0,0,6,0.5
2021-10-15,2021-22,Ligue1,Paris SG,Angers,2,0,0,1.0,3.0,2,0.55,0,1,0,9,0,0,3,1.0
2021-10-15,2021-22,Bundesliga,Hoffenheim,FC Koln,2,0,0,1.0,2.0,2,0.55,0,1,0,7,0,0,5,1.0
2021-10-16,2021-22,SerieA,Spezia,Salernitana,0,0,0,0.45,0.0,0,0.0,0,1,0,7,0,0,1,1.0
2021-10-16,2021-22,Bundesliga,M'gladbach,Stuttgart,0,1,1,0.0,-0.5,2,-0.45,1,0,0,7,0,2,2,0.5
2021-10-16,2021-22,Bundesliga,Union Berlin,Wolfsburg,0,1,1,0.0,-1.5,2,-0.45,1,0,1,7,0,2,0,1.0
2021-10-16,2021-22,Bundesliga,Greuther Furth,Bochum,0,0,0,0.45,0.0,0,0.0,0,1,1,7,0,0,0,0.0
2021-10-16,2021-22,Bundesliga,Freiburg,RB Leipzig,0,2,0,0.0,-3.0,2,-0.45,1,0,0,7,0,7,3,0.5
2021-10-16,2021-22,SerieA,Lazio,Inter,0,1,1,0.0,-1.0,2,-0.45,1,1,0,7,0,0,8,1.0
2021-10-16,2021-22,SerieA,Milan,Verona,1,0,1,0.5,1.0,2,0.05,0,0,0,7,0,12,4,1.0
2021-10-16,2021-22,Bundesliga,Ein Frankfurt,Hertha,2,0,0,1.0,2.0,2,0.55,0,0,1,7,0,6,0,0.0
2021-10-16,2021-22,Bundesliga,Dortmund,Mainz,1,0,1,0.5,1.0,2,0.05,0,0,1,7,0,1,0,1.0
2021-10-16,2021-22,EPL,Watford,Liverpool,0,0,0,0.45,0.0,0,0.0,0,1,0,7,0,0,15,0.0
2021-10-16,2021-22,EPL,Aston Villa,Wolves,1,0,1,0.5,0.5,2,0.05,0,1,0,7,0,0,2,0.0
2021-10-16,2021-22,EPL,Leicester,Man United,1,0,1,0.5,0.5,2,0.05,0,0,0,7,0,2,1,1.0
2021-10-16,2021-22,EPL,Man City,Burnley,2,0,0,1.0,3.5,2,0.55,0,0,0,7,0,6,2,1.0
2021-10-16,2021-22,EPL,Norwich,Brighton,0,0,0,0.45,0.0,0,0.0,0,0,0,7,0,1,4,0.5
2021-10-16,2021-22,EPL,Southampton,Leeds,0,2,0,0.0,-2.5,2,-0.45,1,1,0,7,0,0,1,1.0
2021-10-16,2021-22,LaLiga,Sociedad,Mallorca,0,0,0,0.45,0.0,0,0.0,0,0,0,8,0,7,1,1.0
2021-10-16,2021-22,LaLiga,Levante,Getafe,1,1,0,0.5,1.0,2,0.05,1,1,0,8,0,0,1,0.5
2021-10-16,2021-22,EPL,Brentford,Chelsea,0,0,0,0.45,0.0,0,0.0,0,0,0,7,0,3,1,0.0
2021-10-16,2021-22,Ligue1,Clermont,Lille,0,0,0,0.45,0.0,0,0.0,0,0,0,9,0,1,3,1.0
2021-10-16,2021-22,Ligue1,Lyon,Monaco,2,0,0,1.0,2.0,2,0.55,0,0,0,9,0,3,4,1.0
2021-10-17,2021-22,Ligue1,Marseille,Lorient,2,0,0,1.0,1.0,2,0.55,0,1,0,8,0,0,6,1.0
2021-10-17,2021-22,EPL,Everton,West Ham,1,1,0,0.5,0.0,2,0.05,0,0,1,7,0,2,0,0.0
2021-10-17,2021-22,EPL,Newcastle,Tottenham,0,0,2,0.0,0.0,2,-0.45,0,1,0,7,0,0,1,0.0
2021-10-17,2021-22,Bundesliga,Leverkusen,Bayern Munich,0,2,0,0.0,-1.5,2,-0.45,1,0,1,7,0,3,0,0.0
2021-10-17,2021-22,Bundesliga,Augsburg,Bielefeld,1,0,1,0.5,0.5,2,0.05,0,1,1,7,0,0,0,0.5
2021-10-17,2021-22,Ligue1,Bordeaux,Nantes,0,1,1,0.0,-1.5,2,-0.45,1,1,0,9,0,0,1,0.5
2021-10-17,2021-22,SerieA,Juventus,Roma,1,0,1,0.5,1.0,2,0.05,0,0,0,7,0,4,1,1.0
2021-10-17,2021-22,Ligue1,Brest,Reims,1,1,0,0.5,0.0,2,0.05,1,1,1,9,0,0,0,0.5
2021-10-17,2021-22,LaLiga,Barcelona,Valencia,1,0,1,0.5,0.5,2,0.05,0,1,0,7,0,0,2,1.0
2021-10-17,2021-22,LaLiga,Villarreal,Osasuna,1,1,0,0.5,0.5,2,0.05,1,0,0,7,0,7,2,0.0
2021-10-17,2021-22,Ligue1,Montpellier,Lens,1,1,0,0.5,0.0,2,0.05,1,0,0,9,0,1,2,1.0
2021-10-17,2021-22,SerieA,Cagliari,Sampdoria,1,0,1,0.5,1.0,2,0.05,0,0,0,7,0,1,1,1.0
2021-10-17,2021-22,SerieA,Empoli,Atalanta,0,0,0,0.45,0.0,0,0.0,0,1,1,7,0,0,0,0.0
2021-10-17,2021-22,SerieA,Genoa,Sassuolo,0,2,0,0.0,-1.0,2,-0.45,1,1,1,7,0,0,0,0.5
2021-10-17,2021-22,SerieA,Udinese,Bologna,0,0,2,0.0,0.0,2,-0.45,0,0,0,7,0,1,1,0.5
2021-10-17,2021-22,Ligue1,Troyes,Nice,0,0,0,0.45,0.0,0,0.0,0,1,0,9,0,0,2,1.0
2021-10-17,2021-22,SerieA,Napoli,Torino,1,0,1,0.5,1.0,2,0.05,0,0,1,7,0,15,0,1.0
2021-10-17,2021-22,Ligue1,Metz,Rennes,0,2,0,0.0,-1.5,2,-0.45,1,1,0,9,0,0,3,0.0
2021-10-17,2021-22,Ligue1,Strasbourg,St Etienne,1,1,0,0.5,-0.5,2,0.05,0,0,0,9,0,1,1,1.0
2021-10-17,2021-22,LaLiga,Vallecano,Elche,0,0,0,0.45,0.0,0,0.0,0,1,0,8,0,0,1,1.0
2021-10-17,2021-22,LaLiga,Celta,Sevilla,0,2,0,0.0,-1.5,2,-0.45,1,1,1,8,0,0,0,0.0
2021-10-18,2021-22,EPL,Arsenal,Crystal Palace,1,0,1,0.5,1.0,2,0.05,0,0,0,7,0,4,2,0.5
2021-10-18,2021-22,LaLiga,Espanol,Cadiz,0,0,0,0.45,0.0,0,0.0,0,0,0,8,0,1,1,1.0
2021-10-18,2021-22,SerieA,Venezia,Fiorentina,0,0,0,0.45,0.0,0,0.0,0,0,1,7,0,2,0,1.0
2021-10-18,2021-22,LaLiga,Alaves,Betis,0,2,0,0.0,-1.0,2,-0.45,1,1,1,7,0,0,0,0.0
2021-10-22,2021-22,SerieA,Torino,Genoa,1,0,1,0.5,0.5,2,0.05,0,1,0,8,0,0,1,1.0
2021-10-22,2021-22,Bundesliga,Mainz,Augsburg,0,2,0,0.0,-1.5,2,-0.45,1,1,0,8,0,0,1,1.0
2021-10-22,2021-22,Ligue1,St Etienne,Angers,1,0,1,0.5,0.5,2,0.05,0,1,1,10,0,0,0,0.5
2021-10-22,2021-22,EPL,Arsenal,Aston Villa,0,2,0,0.0,-2.0,2,-0.45,1,0,1,8,0,5,0,1.0
2021-10-22,2021-22,SerieA,Sampdoria,Spezia,0,1,1,0.0,-0.5,2,-0.45,0,1,0,8,0,0,1,1.0
2021-10-22,2021-22,LaLiga,Osasuna,Granada,1,1,0,0.5,0.0,2,0.05,0,0,0,9,0,3,1,0.5
2021-10-23,2021-22,EPL,Southampton,Burnley,2,0,0,1.0,1.0,2,0.55,0,0,1,8,0,1,0,0.5
2021-10-23,2021-22,SerieA,Sassuolo,Venezia,0,0,0,0.45,0.0,0,0.0,0,0,0,8,0,1,3,1.0
2021-10-23,2021-22,Bundesliga,Bayern Munich,Hoffenheim,1,1,0,0.5,0.0,2,0.05,0,0,0,8,0,1,1,1.0
2021-10-23,2021-22,Bundesliga,Bielefeld,Dortmund,0,2,0,0.0,-2.5,2,-0.45,1,0,0,8,0,1,2,0.0
2021-10-23,2021-22,Bundesliga,RB Leipzig,Greuther Furth,0,0,0,0.45,0.0,0,0.0,0,0,1,8,0,4,0,1.0
2021-10-23,2021-22,Bundesliga,Wolfsburg,Freiburg,1,0,1,0.5,1.5,2,0.05,0,1,0,8,0,0,8,0.0
2021-10-23,2021-22,Bundesliga,Hertha,M'gladbach,0,0,2,0.0,0.0,2,-0.45,0,0,0,8,0,1,3,1.0
2021-10-23,2021-22,LaLiga,Elche,Espanol,0,0,0,0.45,0.0,0,0.0,0,1,0,9,0,0,2,0.5
2021-10-23,2021-22,EPL,Brighton,Man City,1,1,0,0.5,0.0,2,0.05,0,0,0,8,0,5,7,0.0
2021-10-23,2021-22,Ligue1,Lille,Brest,0,1,1,0.0,-0.5,2,-0.45,0,1,0,10,0,0,1,0.5
2021-10-23,2021-22,Ligue1,Nantes,Clermont,0,0,0,0.45,0.0,0,0.0,0,0,0,10,0,2,2,1.0
2021-10-23,2021-22,LaLiga,Ath Bilbao,Villarreal,0,0,2,0.0,0.0,2,-0.45,0,0,1,8,0,2,0,1.0
2021-10-23,2021-22,SerieA,Salernitana,Empoli,0,0,0,0.45,0.0,0,0.0,0,1,1,8,0,0,0,0.0
2021-10-23,2021-22,EPL,Chelsea,Norwich,0,0,0,0.45,0.0,0,0.0,0,0,0,8,0,2,2,1.0
2021-10-23,2021-22,EPL,Crystal Palace,Newcastle,1,1,0,0.5,-0.5,2,0.05,0,0,1,8,0,3,0,0.5
2021-10-23,2021-22,EPL,Everton,Watford,0,0,0,0.45,0.0,0,0.0,0,1,1,8,0,0,0,0.0
2021-10-23,2021-22,EPL,Leeds,Wolves,0,2,0,0.0,-1.0,2,-0.45,1,1,0,8,0,0,3,0.5
2021-10-23,2021-22,SerieA,Bologna,Milan,0,2,0,0.0,-1.5,2,-0.45,1,0,0,8,0,2,13,0.0
2021-10-23,2021-22,LaLiga,Valencia,Mallorca,0,0,0,0.45,0.0,0,0.0,0,1,1,9,0,0,0,0.5
2021-10-23,2021-22,LaLiga,Cadiz,Alaves,1,0,1,0.5,1.0,2,0.05,0,1,1,9,0,0,0,0.0
2021-10-24,2021-22,LaLiga,Sevilla,Levante,2,0,0,1.0,1.0,2,0.55,0,0,0,8,0,1,1,1.0
2021-10-24,2021-22,Ligue1,Rennes,Strasbourg,1,0,1,0.5,0.5,2,0.05,0,0,0,10,0,4,2,1.0
2021-10-24,2021-22,Ligue1,Monaco,Montpellier,1,0,1,0.5,0.5,2,0.05,0,1,0,10,0,0,2,1.0
2021-10-24,2021-22,LaLiga,Barcelona,Real Madrid,0,2,0,0.0,-1.5,2,-0.45,1,0,1,8,0,1,0,0.0
2021-10-24,2021-22,Ligue1,Reims,Troyes,0,0,0,0.45,0.0,0,0.0,0,0,0,10,0,1,1,0.0
2021-10-24,2021-22,Ligue1,Lorient,Bordeaux,1,1,0,0.5,1.0,2,0.05,0,1,0,10,0,0,1,0.5
2021-10-24,2021-22,Ligue1,Lens,Metz,0,1,1,0.0,-1.0,2,-0.45,0,1,1,10,0,0,0,1.0
2021-10-24,2021-22,Ligue1,Nice,Lyon,1,1,0,0.5,-1.0,2,0.05,0,1,0,9,0,0,4,1.0
2021-10-24,2021-22,EPL,Man United,Liverpool,0,1,1,0.0,-1.0,2,-0.45,1,1,0,8,0,0,15,0.0
2021-10-24,2021-22,EPL,West Ham,Tottenham,1,0,1,0.5,0.5,2,0.05,0,0,0,8,0,1,2,1.0
2021-10-24,2021-22,EPL,Brentford,Leicester,0,0,0,0.45,0.0,0,0.0,0,1,0,8,0,0,3,0.0
2021-10-24,2021-22,Ligue1,Marseille,Paris SG,1,1,0,0.5,-0.5,2,0.05,1,0,0,9,0,1,1,0.5
2021-10-24,2021-22,LaLiga,Betis,Vallecano,0,0,0,0.45,0.0,0,0.0,0,0,0,9,0,1,1,1.0
2021-10-24,2021-22,Bundesliga,Stuttgart,Union Berlin,0,1,1,0.0,-0.5,2,-0.45,1,0,0,8,0,3,3,0.5
2021-10-24,2021-22,SerieA,Atalanta,Udinese,1,0,1,0.5,0.5,2,0.05,0,0,0,8,0,1,2,0.5
2021-10-24,2021-22,Bundesliga,Bochum,Ein Frankfurt,0,0,0,0.45,0.0,0,0.0,0,0,1,8,0,1,0,1.0
2021-10-24,2021-22,Bundesliga,FC Koln,Leverkusen,0,2,0,0.0,-3.5,2,-0.45,1,1,1,8,0,0,0,0.5
2021-10-24,2021-22,SerieA,Fiorentina,Cagliari,1,0,1,0.5,0.5,2,0.05,0,1,0,8,0,0,2,1.0
2021-10-24,2021-22,SerieA,Verona,Lazio,1,1,0,0.5,0.0,2,0.05,1,1,0,8,0,0,1,1.0
2021-10-24,2021-22,SerieA,Roma,Napoli,0,2,0,0.0,-3.0,2,-0.45,1,1,0,8,0,0,15,0.5
2021-10-24,2021-22,SerieA,Inter,Juventus,1,1,0,0.5,0.5,2,0.05,1,1,0,8,0,0,5,0.5
2021-10-24,2021-22,LaLiga,Ath Madrid,Sociedad,2,0,0,1.0,1.5,2,0.55,0,0,0,8,0,1,8,0.5
2021-10-25,2021-22,LaLiga,Getafe,Celta,0,1,1,0.0,-0.5,2,-0.45,1,0,1,9,0,2,0,0.0
2021-10-26,2021-22,SerieA,Spezia,Genoa,0,2,0,0.0,-1.5,2,-0.45,1,1,1,9,0,0,0,0.5
2021-10-26,2021-22,SerieA,Venezia,Salernitana,0,0,0,0.45,0.0,0,0.0,0,1,1,9,0,0,0,0.0
2021-10-26,2021-22,SerieA,Milan,Torino,2,0,0,1.0,4.5,2,0.55,0,0,0,9,0,14,1,1.0
2021-10-26,2021-22,LaLiga,Espanol,Ath Bilbao,0,0,0,0.45,0.0,0,0.0,0,0,0,10,0,3,3,0.5
2021-10-26,2021-22,LaLiga,Villarreal,Cadiz,1,0,1,0.5,0.5,2,0.05,0,1,1,9,0,0,0,0.5
2021-10-26,2021-22,LaLiga,Alaves,Elche,1,1,0,0.5,0.0,2,0.05,0,0,0,9,0,1,1,1.0
2021-10-27,2021-22,SerieA,Juventus,Sassuolo,2,0,0,1.0,2.0,2,0.55,0,0,0,9,0,6,2,0.0
2021-10-27,2021-22,SerieA,Cagliari,Roma,1,1,0,0.5,0.0,2,0.05,0,1,0,9,0,0,1,0.0
2021-10-27,2021-22,SerieA,Empoli,Inter,0,0,0,0.45,0.0,0,0.0,0,0,0,9,0,1,1,0.0
2021-10-27,2021-22,SerieA,Lazio,Fiorentina,1,1,0,0.5,-0.5,2,0.05,1,1,0,9,0,0,1,1.0
2021-10-27,2021-22,LaLiga,Real Madrid,Osasuna,1,0,1,0.5,1.0,2,0.05,0,0,0,9,0,1,4,0.5
2021-10-27,2021-22,LaLiga,Betis,Valencia,1,0,1,0.5,1.0,2,0.05,0,0,0,10,0,2,1,1.0
2021-10-27,2021-22,LaLiga,Mallorca,Sevilla,0,0,0,0.45,0.0,0,0.0,0,0,0,10,0,1,2,0.5
2021-10-27,2021-22,SerieA,Sampdoria,Atalanta,1,1,0,0.5,0.0,2,0.05,1,0,0,9,0,1,2,0.0
2021-10-27,2021-22,SerieA,Udinese,Verona,1,1,0,0.5,0.5,2,0.05,0,0,0,9,0,3,1,0.5
2021-10-27,2021-22,LaLiga,Vallecano,Barcelona,0,0,0,0.45,0.0,0,0.0,0,1,1,10,0,0,0,1.0
2021-10-27,2021-22,Ligue1,Nice,Marseille,1,1,0,0.5,1.0,2,0.05,0,0,0,10,0,1,2,0.5
2021-10-28,2021-22,SerieA,Napoli,Bologna,2,0,0,1.0,1.5,2,0.55,0,0,1,9,0,15,0,1.0
2021-10-28,2021-22,LaLiga,Celta,Sociedad,0,2,0,0.0,-2.0,2,-0.45,1,0,0,10,0,1,9,0.0
2021-10-28,2021-22,LaLiga,Granada,Getafe,1,0,1,0.5,0.5,2,0.05,0,0,1,9,0,2,0,0.5
2021-10-28,2021-22,LaLiga,Levante,Ath Madrid,1,0,1,0.5,1.0,2,0.05,0,1,0,10,0,0,2,0.5
2021-10-29,2021-22,Bundesliga,Hoffenheim,Hertha,2,0,0,1.0,2.0,2,0.55,0,1,0,9,0,0,2,1.0
2021-10-29,2021-22,Ligue1,Paris SG,Lille,0,1,1,0.0,-0.5,2,-0.45,1,0,0,11,0,2,1,1.0
2021-10-30,2021-22,EPL,Leicester,Arsenal,1,1,0,0.5,-0.5,2,0.05,1,0,0,9,0,4,6,0.0
2021-10-30,2021-22,LaLiga,Barcelona,Alaves,1,0,1,0.5,2.0,2,0.05,0,1,0,10,0,0,2,0.5
2021-10-30,2021-22,LaLiga,Valencia,Villarreal,1,1,0,0.5,0.0,2,0.05,0,1,0,11,0,0,1,1.0
2021-10-30,2021-22,LaLiga,Elche,Real Madrid,0,1,1,0.0,-0.5,2,-0.45,1,1,0,11,0,0,2,0.0
2021-10-30,2021-22,Bundesliga,Bielefeld,Mainz,1,0,1,0.5,0.5,2,0.05,0,1,0,9,0,0,1,0.0
2021-10-30,2021-22,Bundesliga,Ein Frankfurt,RB Leipzig,0,0,2,0.0,0.0,2,-0.45,0,1,0,9,0,0,5,0.5
2021-10-30,2021-22,Bundesliga,Union Berlin,Bayern Munich,0,0,2,0.0,0.0,2,-0.45,0,0,0,9,0,4,2,0.0
2021-10-30,2021-22,Bundesliga,Leverkusen,Wolfsburg,0,1,1,0.0,-0.5,2,-0.45,1,0,1,9,0,1,0,0.0
2021-10-30,2021-22,Bundesliga,Freiburg,Greuther Furth,0,0,0,0.45,0.0,0,0.0,0,0,1,9,0,9,0,1.0
2021-10-30,2021-22,Bundesliga,Dortmund,FC Koln,0,1,1,0.0,-0.5,2,-0.45,0,0,0,9,0,3,1,1.0
2021-10-30,2021-22,LaLiga,Sevilla,Osasuna,2,0,0,1.0,1.5,2,0.55,0,0,0,10,0,3,5,1.0
2021-10-30,2021-22,Ligue1,Lyon,Lens,1,0,1,0.5,0.5,2,0.05,0,1,0,11,0,0,1,1.0
2021-10-30,2021-22,EPL,Burnley,Brentford,0,0,0,0.45,0.0,0,0.0,0,0,1,9,0,1,0,1.0
2021-10-30,2021-22,Ligue1,Metz,St Etienne,1,1,0,0.5,0.5,2,0.05,1,1,0,11,0,0,1,0.5
2021-10-30,2021-22,EPL,Liverpool,Brighton,0,1,1,0.0,-0.5,2,-0.45,1,0,1,9,0,15,0,0.5
2021-10-30,2021-22,EPL,Man City,Crystal Palace,2,0,0,1.0,3.0,2,0.55,0,0,0,9,0,8,4,0.0
2021-10-30,2021-22,EPL,Newcastle,Chelsea,0,2,0,0.0,-2.0,2,-0.45,1,0,0,9,0,1,3,0.0
2021-10-30,2021-22,EPL,Watford,Southampton,0,0,0,0.45,0.0,0,0.0,0,0,0,9,0,1,2,0.0
2021-10-30,2021-22,SerieA,Atalanta,Lazio,1,1,0,0.5,0.5,2,0.05,1,0,0,10,0,3,1,0.5
2021-10-30,2021-22,SerieA,Verona,Juventus,0,0,2,0.0,0.0,2,-0.45,0,0,1,10,0,2,0,1.0
2021-10-30,2021-22,EPL,Tottenham,Man United,1,1,0,0.5,1.5,2,0.05,1,1,1,9,0,0,0,0.0
2021-10-30,2021-22,SerieA,Torino,Sampdoria,0,1,1,0.0,-0.5,2,-0.45,1,1,1,10,0,0,0,1.0
2021-10-31,2021-22,Bundesliga,Augsburg,Stuttgart,0,2,0,0.0,-2.0,2,-0.45,1,1,0,9,0,0,4,1.0
2021-10-31,2021-22,Bundesliga,M'gladbach,Bochum,0,0,0,0.45,0.0,0,0.0,0,1,0,9,0,0,2,1.0
2021-10-31,2021-22,SerieA,Roma,Milan,0,1,1,0.0,-0.5,2,-0.45,1,0,0,10,0,2,15,0.0
2021-10-31,2021-22,SerieA,Salernitana,Napoli,0,0,0,0.45,0.0,0,0.0,0,0,0,10,0,1,15,0.0
2021-10-31,2021-22,SerieA,Sassuolo,Empoli,0,0,0,0.45,0.0,0,0.0,0,0,1,10,0,3,0,0.0
2021-10-31,2021-22,Ligue1,Bordeaux,Reims,1,1,0,0.5,-0.5,2,0.05,0,0,1,11,0,2,0,1.0
2021-10-31,2021-22,Ligue1,Strasbourg,Lorient,0,1,1,0.0,-1.0,2,-0.45,0,1,0,11,0,0,1,1.0
2021-10-31,2021-22,SerieA,Inter,Udinese,1,0,1,0.5,2.0,2,0.05,0,0,0,10,0,2,4,1.0
2021-10-31,2021-22,LaLiga,Cadiz,Mallorca,0,0,0,0.45,0.0,0,0.0,0,0,0,11,0,1,2,0.5
2021-10-31,2021-22,LaLiga,Ath Madrid,Betis,1,0,1,0.5,1.0,2,0.05,0,0,0,10,0,3,3,1.0
2021-10-31,2021-22,LaLiga,Getafe,Espanol,0,0,0,0.45,0.0,0,0.0,0,0,0,11,0,1,4,1.0
2021-10-31,2021-22,LaLiga,Sociedad,Ath Bilbao,1,0,1,0.5,0.5,2,0.05,0,0,0,11,0,10,4,0.5
2021-10-31,2021-22,Ligue1,Clermont,Marseille,0,0,0,0.45,0.0,0,0.0,0,1,0,11,0,0,3,0.0
2021-10-31,2021-22,Ligue1,Brest,Monaco,1,1,0,0.5,-0.5,2,0.05,1,0,0,11,0,2,1,1.0
2021-10-31,2021-22,Ligue1,Troyes,Rennes,0,0,0,0.45,0.0,0,0.0,0,0,0,11,0,2,5,0.5
2021-10-31,2021-22,Ligue1,Angers,Nice,0,2,0,0.0,-3.0,2,-0.45,1,0,0,11,0,1,2,0.0
2021-10-31,2021-22,SerieA,Genoa,Venezia,0,0,0,0.45,0.0,0,0.0,0,0,1,10,0,1,0,0.5
2021-10-31,2021-22,SerieA,Fiorentina,Spezia,1,0,1,0.5,1.5,2,0.05,0,1,0,10,0,0,1,1.0
2021-10-31,2021-22,Ligue1,Montpellier,Nantes,1,0,1,0.5,0.5,2,0.05,0,1,0,11,0,0,3,1.0
2021-10-31,2021-22,EPL,Aston Villa,West Ham,0,2,0,0.0,-1.5,2,-0.45,1,1,0,9,0,0,2,0.0
2021-10-31,2021-22,EPL,Norwich,Leeds,0,0,0,0.45,0.0,0,0.0,0,1,0,9,0,0,1,0.0
2021-11-01,2021-22,LaLiga,Levante,Granada,0,0,2,0.0,0.0,2,-0.45,0,0,0,11,0,1,3,0.0
2021-11-01,2021-22,EPL,Wolves,Everton,0,2,0,0.0,-1.0,2,-0.45,1,0,1,9,0,4,0,1.0
2021-11-01,2021-22,LaLiga,Vallecano,Celta,0,0,0,0.45,0.0,0,0.0,0,0,1,11,0,1,0,0.5
2021-11-01,2021-22,SerieA,Bologna,Cagliari,1,1,0,0.5,0.0,2,0.05,1,1,1,10,0,0,0,1.0
2021-11-05,2021-22,LaLiga,Ath Bilbao,Cadiz,1,1,0,0.5,1.5,2,0.05,0,0,0,11,0,5,2,0.0
2021-11-05,2021-22,EPL,Southampton,Aston Villa,1,1,0,0.5,0.0,2,0.05,1,0,1,10,0,3,0,1.0
2021-11-05,2021-22,Ligue1,Lens,Troyes,0,0,0,0.45,0.0,0,0.0,0,1,0,12,0,0,3,1.0
2021-11-05,2021-22,Bundesliga,Mainz,M'gladbach,1,1,0,0.5,0.0,2,0.05,0,0,0,10,0,2,1,0.5
2021-11-05,2021-22,SerieA,Empoli,Genoa,0,0,0,0.45,0.0,0,0.0,0,0,0,11,0,1,2,0.5
2021-11-06,2021-22,SerieA,Cagliari,Atalanta,0,2,0,0.0,-2.0,2,-0.45,1,1,0,11,0,0,4,0.0
2021-11-06,2021-22,LaLiga,Espanol,Granada,0,0,0,0.45,0.0,0,0.0,0,1,0,12,0,0,4,1.0
2021-11-06,2021-22,LaLiga,Celta,Barcelona,1,1,0,0.5,-1.0,2,0.05,0,0,0,12,0,1,1,0.5
2021-11-06,2021-22,LaLiga,Alaves,Levante,0,0,2,0.0,0.0,2,-0.45,0,0,1,11,0,3,0,1.0
2021-11-06,2021-22,LaLiga,Real Madrid,Vallecano,0,0,0,0.45,0.0,0,0.0,0,0,0,11,0,3,2,1.0
2021-11-06,2021-22,EPL,Brighton,Newcastle,2,0,0,1.0,3.0,2,0.55,0,0,1,10,0,1,0,0.5
2021-11-06,2021-22,EPL,Crystal Palace,Wolves,1,1,0,0.5,-0.5,2,0.05,0,0,0,10,0,5,5,1.0
2021-11-06,2021-22,SerieA,Juventus,Fiorentina,0,1,1,0.0,-1.5,2,-0.45,0,1,0,11,0,0,1,1.0
2021-11-06,2021-22,EPL,Chelsea,Burnley,2,0,0,1.0,2.5,2,0.55,0,0,0,10,0,4,2,0.5
2021-11-06,2021-22,Bundesliga,Stuttgart,Bielefeld,0,2,0,0.0,-2.5,2,-0.45,1,1,1,10,0,0,0,0.0
2021-11-06,2021-22,SerieA,Spezia,Torino,1,0,1,0.5,1.5,2,0.05,0,1,0,11,0,0,1,1.0
2021-11-06,2021-22,EPL,Man United,Man City,1,0,1,0.5,1.0,2,0.05,0,0,1,10,0,1,0,0.0
2021-11-06,2021-22,Ligue1,Bordeaux,Paris SG,0,1,1,0.0,-0.5,2,-0.45,1,0,0,12,0,3,3,0.0
2021-11-06,2021-22,Ligue1,Lille,Angers,1,1,0,0.5,0.0,2,0.05,0,1,1,12,0,0,0,0.5
2021-11-06,2021-22,EPL,Brentford,Norwich,0,0,0,0.45,0.0,0,0.0,0,1,1,10,0,0,0,0.0
2021-11-06,2021-22,Bundesliga,RB Leipzig,Dortmund,0,2,0,0.0,-1.5,2,-0.45,1,0,0,10,0,6,4,1.0
2021-11-06,2021-22,Bundesliga,Wolfsburg,Augsburg,1,0,1,0.5,1.0,2,0.05,0,0,0,10,0,1,1,1.0
2021-11-06,2021-22,Bundesliga,Bayern Munich,Freiburg,1,0,1,0.5,0.5,2,0.05,0,0,0,10,0,3,10,1.0
2021-11-06,2021-22,Bundesliga,Bochum,Hoffenheim,0,0,0,0.45,0.0,0,0.0,0,1,0,10,0,0,1,1.0
2021-11-07,2021-22,LaLiga,Mallorca,Elche,0,0,0,0.45,0.0,0,0.0,0,0,1,12,0,3,0,0.5
2021-11-07,2021-22,LaLiga,Osasuna,Sociedad,0,1,1,0.0,-0.5,2,-0.45,1,1,0,12,0,0,11,0.0
2021-11-07,2021-22,LaLiga,Betis,Sevilla,0,1,1,0.0,-0.5,2,-0.45,1,1,0,12,0,0,4,0.0
2021-11-07,2021-22,EPL,Arsenal,Watford,0,0,0,0.45,0.0,0,0.0,0,0,1,10,0,7,0,1.0
2021-11-07,2021-22,SerieA,Venezia,Roma,0,0,0,0.45,0.0,0,0.0,0,0,1,11,0,1,0,1.0
2021-11-07,2021-22,LaLiga,Valencia,Ath Madrid,0,2,0,0.0,-1.5,2,-0.45,1,0,0,12,0,1,4,0.5
2021-11-07,2021-22,LaLiga,Villarreal,Getafe,2,0,0,1.0,1.5,2,0.55,0,1,0,11,0,0,2,1.0
